Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneID	Symbol	Synonyms
Zm00001d012307	61.6811645645594	-2.25244665001656	0.42718888821608	-5.27271825684107	1.34417834970017e-07	0.000341351820016041	100279219	LOC100279219	GRMZM2G095611
Zm00001d019450	271.506349268724	1.0849285095348	0.224616180269181	4.83014406279464	1.36434301095743e-06	0.00223229255642818	103632239	LOC103632239	GRMZM2G076417
Zm00001d022395	4016.66250362424	2.54728153008178	0.297212648033807	8.57056907548575	1.02974895235539e-17	2.02180909305457e-13	103633527	LOC103633527	GRMZM2G326270
Zm00001d023379	3945.11970570619	1.30108587909793	0.165487553626976	7.8621373667212	3.7763356740096e-15	3.70722873117523e-11	100282820	LOC100282820	GRMZM2G004534|umc2053
Zm00001d023395	1435.55132886584	3.15618710675611	0.599300521835128	5.2664514575951	1.3908600184009e-07	0.000341351820016041	100283245	LOC100283245	GRMZM2G050730
Zm00001d034077	158.821239509103	-2.7980194356684	0.626784624822607	-4.46408435187812	8.04118831731854e-06	0.00928709949542543	100284140	LOC100284140	GRMZM2G146015
Zm00001d038843	1146.60074355093	1.62442027199747	0.347928450025162	4.66883427290869	3.02913602308938e-06	0.00457492743671823	103630663	LOC103630663	GRMZM5G863420
Zm00001d039099	90.722124904803	3.5398805907758	0.77669900831837	4.5575963827223	5.17423482651025e-06	0.00634943291148139	109940239	LOC109940239	-
Zm00001d044040	178.249858215476	-2.68847498707389	0.523896119387567	-5.13169479135808	2.87144847608207e-07	0.000626422437548838	100285541	LOC100285541	GRMZM2G047129
Zm00001d044529	263.898861411043	2.47362986485454	0.43974873035965	5.62509836658647	1.85402294620278e-08	6.06698108762425e-05	103651628	LOC103651628	GRMZM2G064091
Zm00001d044785	2895.93288368478	1.27549034523858	0.205922019563711	6.19404543497082	5.8639311317483e-10	2.87831059601865e-06	541882	LOC541882	G2-like1|GRMZM2G026833|glk1
Zm00001d051499	110.105055931663	1.01888984955226	0.220093357031174	4.62935303134998	3.66809954451617e-06	0.00495394596618552	103653930	LOC103653930	GRMZM2G081172
Zm00001d051842	2089.14342003332	-1.0197154003773	0.220580724119871	-4.6228672267081	3.78471984785489e-06	0.00495394596618552	100286347	LOC100286347	GRMZM2G019177|cl19799_1
Zm00001d052485	751.739368306374	-2.12970758266248	0.3553589727936	-5.99311610431589	2.05857767249438e-09	8.08362280435092e-06	100281546	LOC100281546	GRMZM2G059381
