Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zm00001d046652	271.170336380571	1.53110984800148	0.114297960069116	13.3957758045343	6.40037280996164e-41	1.71670799508791e-36
Zm00001d005317	289.873225394248	2.3955926509914	0.184632960812421	12.9748915927596	1.69836467603573e-38	2.27767686703152e-34
Zm00001d018255	256.17786948155	4.03417323215694	0.324482065324746	12.4326539530605	1.73767892003178e-35	1.55360079976975e-31
Zm00001d037945	332.907018390719	7.21544996642015	0.604152381482144	11.9430961253827	7.05473382373462e-33	4.73055176550525e-29
Zm00001d021336	1837.78079288272	-5.48153347857218	0.487274578492449	-11.2493729829518	2.33244232236227e-29	1.25121535940802e-25
Zm00001d022593	464.865870123696	2.50691886175739	0.230322512584558	10.8843848290211	1.36819257901349e-27	6.1162768923833e-24
Zm00001d019988	1196.46803741765	-1.45765220712176	0.136874075856349	-10.6495857451603	1.75142706409922e-26	6.71096810189562e-23
Zm00001d020921	1312.6185844062	-5.5069424017304	0.535545934337815	-10.2828572651561	8.41939059159999e-25	2.82281118059869e-21
Zm00001d028510	762.752718021362	1.78799079739976	0.174375090388016	10.2537053510404	1.13891946526946e-24	3.05480978974575e-21
Zm00001d026542	1321.69309470535	-4.15207702532037	0.404871132989163	-10.2553051749222	1.12021585735942e-24	3.05480978974575e-21
Zm00001d002500	748.955866097233	-3.02767781958149	0.298885630159803	-10.1298875357865	4.07117419749242e-24	9.92700312046743e-21
Zm00001d040173	1249.2161803643	1.14076994495927	0.117244916427154	9.72980304581515	2.25028232513045e-22	4.91110104197804e-19
Zm00001d053281	2152.24222771128	-3.19723800198861	0.32905101960944	-9.71654184747248	2.56339626380182e-22	4.91110104197804e-19
Zm00001d015133	1577.16366490098	4.72633982305886	0.486155394195058	9.72187057779005	2.43270738022274e-22	4.91110104197804e-19
Zm00001d040730	643.223902885245	1.47396892716302	0.153969494680016	9.57312310614684	1.03724086448987e-21	1.85472496448983e-18
